a_est,a_se,tmin,tmin_se,tmax,tmax_se,topt,topt_se,start_a,start_tmin,start_tmax,id,authors,Year,title,DOI,vi,order,family,genus,species,feeding_guild,lat,sd_median,thermal_breadth...25,t50_left...26,t50_right...27,tsm,therm_range,thermal_breadth...30,t50_left...31,t50_right...32,therm_window,thermal_breadth...34,t50_left...35,t50_right...36
7.98279631325636e-5,1.0913525338571432e-5,3.763608016829064,1.4773848131718177,32.19307914843742,0.7362887927122986,26.15999586721432,0.5187348062459837,6e-5,1,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,16.959800000000005,15.2332,32.193000000000005,6.0330832812230994,28.429471131608356,16.959800000000005,15.2332,32.193000000000005,22.396387850385256,16.959800000000005,15.2332,32.193000000000005
7.278801715522141e-5,1.0103752959064158e-5,4.191738617607724,1.3184871005263552,34.741804396278745,1.0534696122907403,28.246212869790156,0.7826837295844541,8e-5,5,34.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.257500000000004,16.4843,34.741800000000005,6.495591526488589,30.55006577867102,18.257500000000004,16.4843,34.741800000000005,24.05447425218243,18.257500000000004,16.4843,34.741800000000005
7.339619235807074e-5,8.443269150199888e-6,2.6191980294863595,1.343316333772061,33.6389774798216,0.5244163969044974,27.18635730791861,0.3947265686862952,8e-5,4,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.159799999999997,15.4791,33.6389,6.452620171902989,31.01977945033524,18.159799999999997,15.4791,33.6389,24.56715927843225,18.159799999999997,15.4791,33.6389
6.981926476017935e-5,8.390733819375549e-6,2.202816977544485,1.5203463600114635,33.378984058095014,0.39735896061790266,26.9328613749581,0.3152672457615218,7.000000000000001e-5,2,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.1459,15.233,33.3789,6.446122683136913,31.176167080550528,18.1459,15.233,33.3789,24.730044397413614,18.1459,15.233,33.3789
7.28685963969202e-5,7.810582886058634e-6,3.2914601059814106,1.3086994250813762,33.136288744552026,0.21437146917317287,26.85966058575385,0.20726045741746957,7.000000000000001e-5,3,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.654500000000002,15.4817,33.1362,6.276628158798175,29.844828638570615,17.654500000000002,15.4817,33.1362,23.56820047977244,17.654500000000002,15.4817,33.1362
7.121555714586623e-5,8.42328650450033e-6,2.2687477366039963,1.5111709436453649,33.12549807382147,0.2410898945689763,26.73732523066792,0.23202941154695944,7.000000000000001e-5,2,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.981899999999996,15.1435,33.1254,6.388172843153548,30.856750337217473,17.981899999999996,15.1435,33.1254,24.468577494063926,17.981899999999996,15.143500000000001,33.1254
6.454559673250717e-5,8.811476770651405e-6,1.874923797255275,1.6048860857766265,33.95773573569462,0.774370466680789,27.36033304485924,0.5718157104176497,8e-5,5,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.5753,15.3824,33.9577,6.597402690835381,32.08281193843934,18.5753,15.3824,33.9577,25.485409247603965,18.575300000000002,15.3824,33.9577
8.006518384162202e-5,9.357714350472654e-6,4.41465215343196,1.0883272252571716,34.40222076518121,0.839728571618382,28.00102073797723,0.6274131106678327,8e-5,4,34.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.9869,16.415300000000002,34.4022,6.401200027203984,29.987568611749253,17.9869,16.415300000000002,34.4022,23.58636858454527,17.9869,16.415300000000002,34.4022
9.815021794583492e-5,1.0770439385041208e-5,4.548291749696274,1.2508324440893273,31.222744215581475,0.3702944257923306,25.47760186782754,0.26771246533239385,5e-5,-5,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,16.131300000000003,15.0914,31.222700000000003,5.745142347753934,26.674452465885203,16.131300000000003,15.0914,31.222700000000003,20.92931011813127,16.131300000000003,15.0914,31.222700000000003
6.636355793146649e-5,7.977223689570647e-6,1.9329006199723016,1.5782565176528571,33.529971518937714,0.4223782903976171,27.02443610599691,0.3255820553001921,7.000000000000001e-5,3,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.315900000000006,15.214,33.529900000000005,6.505535412940805,31.597070898965413,18.315900000000006,15.214,33.529900000000005,25.091535486024608,18.315900000000006,15.214,33.529900000000005
6.57490940528849e-5,9.017700105447349e-6,2.51823455904999,1.6123909973087045,33.79334027119146,0.6675882137325007,27.298672350372705,0.4963467547787974,8e-5,5,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.2795,15.513800000000002,33.7933,6.494667920818756,31.27510571214147,18.2795,15.513800000000002,33.7933,24.780437791322715,18.2795,15.513800000000002,33.7933
6.940667166652204e-5,8.75858480224098e-6,3.0797886900240656,1.4346025704492011,33.87451387099396,0.6302212637658824,27.42591085802607,0.4673870294459323,5e-5,-2,34.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.142700000000005,15.731800000000002,33.874500000000005,6.448603012967887,30.79472518096989,18.142700000000005,15.731800000000002,33.874500000000005,24.346122168002005,18.142700000000005,15.731800000000002,33.874500000000005
7.243395558208357e-5,9.16417354485243e-6,2.488190706784802,1.582048422399286,33.47563395101039,0.44683264206867607,27.041325761853624,0.34701804548412835,8e-5,4,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.1097,15.3659,33.4756,6.434308189156763,30.987443244225584,18.1097,15.3659,33.4756,24.55313505506882,18.1097,15.3659,33.4756
8.323349316036233e-5,8.186773590955608e-6,4.288141822017844,1.1181179629537492,33.1824672012078,0.2279943293554774,27.011759935755357,0.20437427387865892,8e-5,4,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.3385,15.8439,33.1824,6.170707265452442,28.894325379189954,17.3385,15.8439,33.1824,22.723618113737512,17.3385,15.843900000000001,33.1824
6.438936959002517e-5,9.937535424995522e-6,1.2481987654588025,1.9019801485575392,34.99365586298636,1.0557398992586118,28.122577451275344,0.7573602762578341,7.000000000000001e-5,2,34.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,19.3506,15.643,34.9936,6.871078411711014,33.745457097527556,19.3506,15.643,34.9936,26.87437868581654,19.3506,15.643,34.9936
1.0432561094146491e-4,1.0406988159368952e-5,5.809945972319406,0.9046958925228018,32.248884400688176,0.5865066438476184,26.45177950675611,0.42393912433148695,7.000000000000001e-5,1,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,16.247600000000002,16.0012,32.2488,5.797104893932065,26.438938428368772,16.247600000000002,16.0012,32.2488,20.641833534436707,16.247600000000002,16.0012,32.2488
6.782629401548226e-5,9.23855886875144e-6,1.8089422828114037,1.6271050881549514,33.77037532858119,0.7064373354916568,27.20341579056741,0.5255424699085273,8e-5,4,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.49,15.2803,33.7703,6.56695953801378,31.961433045769784,18.49,15.2803,33.7703,25.394473507756004,18.49,15.2803,33.7703
8.488711905378597e-5,8.328367368758387e-6,5.964637821764946,0.865693697046263,33.57561465939972,0.4800506222564391,27.529422114106353,0.36826575656686655,8e-5,5,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,16.9483,16.6273,33.5756,6.046192545293366,27.610976837634773,16.9483,16.6273,33.5756,21.564784292341407,16.9483,16.6273,33.5756
9.032852274126528e-5,8.187311612564028e-6,5.264857737244633,0.856374264834657,33.536681534986904,0.4192118735090367,27.411762141362363,0.3215678820127262,9e-5,5,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.1882,16.3484,33.5366,6.124919393624541,28.27182379774227,17.1882,16.3484,33.5366,22.14690440411773,17.1882,16.3484,33.5366
7.90738197598637e-5,7.64306507213602e-6,5.08154924006763,1.0071061182816092,33.25570446774363,0.2805320972042512,27.16515057349169,0.2322105326970382,7.000000000000001e-5,4,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.095400000000005,16.1603,33.255700000000004,6.090553894251936,28.174155227675996,17.095400000000005,16.1603,33.255700000000004,22.08360133342406,17.095400000000005,16.1603,33.255700000000004
9.601779031124968e-5,1.169440585238787e-5,5.024332535099974,1.2229694409632352,32.3718251492364,0.6760066351412705,26.45261568604784,0.4786694122954257,7.000000000000001e-5,1,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,16.612499999999997,15.7593,32.3718,5.919209463188562,27.347492614136428,16.612499999999997,15.7593,32.3718,21.428283150947863,16.612499999999997,15.759300000000001,32.3718
7.075594869865064e-5,8.548845035654146e-6,4.051194057986243,1.3474924993032993,33.5744263290249,0.4761203748220498,27.297132127806368,0.3640015399665332,8e-5,5,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.643900000000002,15.9305,33.574400000000004,6.277294201218535,29.52323227103866,17.643900000000002,15.9305,33.574400000000004,23.245938069820124,17.643900000000002,15.9305,33.574400000000004
6.594137007725466e-5,9.371882376143666e-6,1.4977795738052264,1.9533016662328615,33.39230991418806,0.4222461760015823,26.867920350667895,0.34170588648105094,6e-5,0,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.3724,15.019900000000002,33.3923,6.524389563520167,31.894530340382836,18.3724,15.019900000000002,33.3923,25.37014077686267,18.3724,15.019900000000002,33.3923
7.125288901401833e-5,9.817813246817229e-6,3.721744070714085,1.4031103654847412,34.653038067292194,0.9614584961492442,28.120978286046068,0.7081934645450553,7.000000000000001e-5,3,34.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.3684,16.2846,34.653,6.532059781246126,30.93129399657811,18.3684,16.2846,34.653,24.399234215331983,18.368399999999998,16.2846,34.653
8.502982135910809e-5,8.321576153549736e-6,5.214771699144085,1.010930687886742,33.38547033429239,0.333270348940636,27.28495174806917,0.2643818165447587,8e-5,4,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.120500000000003,16.2649,33.385400000000004,6.100518586223224,28.17069863514831,17.120500000000003,16.2649,33.385400000000004,22.070180048925085,17.120500000000003,16.2649,33.385400000000004
6.88882989033789e-5,9.121239251931353e-6,3.09142988845273,1.3680064907952212,34.17324950035964,0.8870588049606515,27.666036656986194,0.6598300460469724,6e-5,1,34.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.3077,15.8655,34.1732,6.507212843373445,31.08181961190691,18.3077,15.8655,34.1732,24.574606768533464,18.3077,15.8655,34.1732
8.838723107498717e-5,9.551447030070678e-6,5.384046493089057,1.0185100427516252,33.70529286681742,0.5396862149708411,27.56092049090491,0.4094463474395789,1e-4,6,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.240400000000005,16.4648,33.705200000000005,6.144372375912514,28.321246373728364,17.240400000000005,16.4648,33.705200000000005,22.176873997815854,17.240400000000005,16.4648,33.705200000000005
7.873635467375862e-5,9.149480428525658e-6,3.5970477499251245,1.351623257177816,33.32752076662567,0.3611735787174513,27.047343877806973,0.2921642581234566,7.000000000000001e-5,2,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.6599,15.6676,33.3275,6.280176888818694,29.730473016700543,17.6599,15.6676,33.3275,23.45029612788185,17.6599,15.6676,33.3275
7.995807136124936e-5,9.442518219514855e-6,4.265923472456562,1.2807288642013268,33.414533717845,0.42796266690017454,27.19452611944255,0.33516528777502685,7.000000000000001e-5,2,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.4782,15.9363,33.414500000000004,6.220007598402454,29.14861024538844,17.4782,15.9363,33.414500000000004,22.928602646985986,17.4782,15.936300000000001,33.414500000000004
7.59886450952102e-5,8.677753492634011e-6,3.1333238441670277,1.355606955531275,33.57206720596116,0.4444241834436409,27.190143807688592,0.33898577084170517,7.000000000000001e-5,2,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.9538,15.6182,33.572,6.381923398272569,30.438743361794135,17.9538,15.6182,33.572,24.056819963521566,17.9538,15.6182,33.572
6.940633513980159e-5,8.48447725331165e-6,2.85281627708137,1.3725119722462982,34.427230973958196,0.7512492664602631,27.84247097484762,0.5480942278094877,7.000000000000001e-5,3,34.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.5295,15.8977,34.4272,6.584759999110577,31.574414696876826,18.5295,15.8977,34.4272,24.989654697766248,18.5295,15.8977,34.4272
6.943583837841213e-5,8.120754426389256e-6,1.8658740081070455,1.4973659150599734,33.459022190374554,0.42358672607684345,26.960493229747165,0.32820529433224693,7.000000000000001e-5,2,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.296800000000005,15.1622,33.459,6.4985289606273895,31.59314818226751,18.296800000000005,15.1622,33.459,25.09461922164012,18.296800000000005,15.1622,33.459
7.74407041744266e-5,8.030438846393501e-6,2.580779283496609,1.2519301031610888,33.24748295295703,0.3129072395182978,26.869083762465273,0.2572766705913131,7.000000000000001e-5,1,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.951,15.2964,33.2474,6.378399190491756,30.666703669460418,17.951,15.2964,33.2474,24.288304478968662,17.951,15.2964,33.2474
7.775435788538787e-5,8.340059662361983e-6,3.919528214787073,1.22245488936545,33.252333174406814,0.30065360112618605,27.024465450132528,0.2513789924910146,7.000000000000001e-5,3,33.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,17.5068,15.745500000000002,33.2523,6.227867724274287,29.332804959619743,17.5068,15.745500000000002,33.2523,23.104937235345453,17.5068,15.745500000000002,33.2523
6.925503156505823e-5,9.42702361651008e-6,3.994586921959758,1.2405972601326614,34.62406328034446,1.118617028849175,28.129240383912,0.838825602946669,7.000000000000001e-5,4,34.5,1,de Campos,2021,Thermal biology ofTuta absoluta:demographic parameters and facultative diapause,10.1007/s10340-020-01286-8,0.00789,Lepidoptera,Gelechiidae,Tuta,absoluta,borer,42.6391,0.04990074147745703,18.2588,16.3652,34.624,6.49482289643246,30.6294763583847,18.2588,16.3652,34.624,24.13465346195224,18.2588,16.3652,34.624
